# SignalP-5.0	Organism: euk	
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
A0A380PI65	OTHER	0.000476	0.999524	
A0A380PI86	OTHER	0.000810	0.999190	
A0A380PI89	SP(Sec/SPI)	0.925811	0.074189	CS pos: 28-29. ALA-DA. Pr: 0.5632
A0A380PI90	SP(Sec/SPI)	0.969496	0.030504	CS pos: 23-24. SWA-QA. Pr: 0.5562
A0A380PID3	SP(Sec/SPI)	0.877851	0.122149	CS pos: 30-31. AWA-IS. Pr: 0.5048
A0A380PIE6	OTHER	0.010199	0.989801	
A0A380PII0	SP(Sec/SPI)	0.519699	0.480301	CS pos: 33-34. AHA-DP. Pr: 0.4501
A0A380PII4	OTHER	0.083580	0.916420	
A0A380PIN9	SP(Sec/SPI)	0.980074	0.019926	CS pos: 24-25. ALA-AD. Pr: 0.7797
A0A380PIR0	OTHER	0.000622	0.999378	
A0A380PIR8	SP(Sec/SPI)	0.981635	0.018365	CS pos: 20-21. SGC-DM. Pr: 0.7229
A0A380PIU9	OTHER	0.000608	0.999392	
A0A380PJ15	SP(Sec/SPI)	0.699840	0.300160	CS pos: 26-27. EEG-QR. Pr: 0.1307
A0A380PJ20	OTHER	0.004185	0.995815	
A0A380PJ57	SP(Sec/SPI)	0.994922	0.005078	CS pos: 18-19. AAC-DR. Pr: 0.6971
A0A380PJ72	OTHER	0.007711	0.992289	
A0A380PJ82	OTHER	0.001346	0.998654	
A0A380PJA4	OTHER	0.005106	0.994894	
A0A380PJB9	OTHER	0.000741	0.999259	
A0A380PJF1	OTHER	0.000736	0.999264	
A0A380PJG5	OTHER	0.000794	0.999206	
A0A380PJH6	SP(Sec/SPI)	0.901377	0.098623	CS pos: 25-26. VDA-DD. Pr: 0.8731
A0A380PJI7	OTHER	0.003037	0.996963	
A0A380PJJ5	OTHER	0.031910	0.968090	
A0A380PJK8	OTHER	0.058844	0.941156	
A0A380PJN8	OTHER	0.005186	0.994814	
A0A380PJP6	OTHER	0.004288	0.995712	
A0A380PJR4	OTHER	0.001764	0.998236	
A0A380PJS2	OTHER	0.001594	0.998406	
A0A380PJT7	OTHER	0.022378	0.977622	
A0A380PJU0	OTHER	0.001798	0.998202	
A0A380PJV4	OTHER	0.000913	0.999087	
A0A380PJW7	SP(Sec/SPI)	0.999438	0.000562	CS pos: 21-22. AQA-EE. Pr: 0.8943
A0A380PJX0	SP(Sec/SPI)	0.996558	0.003442	CS pos: 24-25. VQA-AP. Pr: 0.9587
A0A380PJZ3	OTHER	0.001011	0.998989	
A0A380PK45	OTHER	0.060752	0.939248	
A0A380PKB6	OTHER	0.001384	0.998616	
A0A380PKC8	OTHER	0.000446	0.999554	
A0A380PKE1	OTHER	0.000547	0.999453	
A0A380PKF7	OTHER	0.000944	0.999056	
A0A380PKF8	OTHER	0.013606	0.986394	
A0A380PKG0	OTHER	0.000469	0.999531	
A0A380PKG2	OTHER	0.003313	0.996687	
A0A380PKJ6	OTHER	0.001427	0.998573	
A0A380PKM6	OTHER	0.000389	0.999611	
A0A380PKT6	OTHER	0.000492	0.999508	
A0A380PKU0	SP(Sec/SPI)	0.914970	0.085030	CS pos: 23-24. LGC-SS. Pr: 0.1932
A0A380PKV8	SP(Sec/SPI)	0.907508	0.092492	CS pos: 23-24. AAC-SQ. Pr: 0.3881
A0A380PKW1	SP(Sec/SPI)	0.778838	0.221162	CS pos: 23-24. AVA-NI. Pr: 0.4119
A0A380PKW8	SP(Sec/SPI)	0.990469	0.009531	CS pos: 26-27. TNA-AP. Pr: 0.9025
A0A380PKY3	OTHER	0.000616	0.999384	
A0A380PKY8	OTHER	0.000584	0.999416	
A0A380PKZ5	OTHER	0.000466	0.999534	
A0A380PKZ6	SP(Sec/SPI)	0.989254	0.010746	CS pos: 21-22. ASS-SP. Pr: 0.5557
A0A380PL00	SP(Sec/SPI)	0.997698	0.002302	CS pos: 25-26. VQA-TA. Pr: 0.6810
A0A380PL05	SP(Sec/SPI)	0.994709	0.005291	CS pos: 22-23. TLA-MS. Pr: 0.5502
A0A380PL37	OTHER	0.058677	0.941323	
A0A380PL44	OTHER	0.000966	0.999034	
A0A380PL84	OTHER	0.002570	0.997430	
A0A380PL94	OTHER	0.002374	0.997626	
A0A380PLB1	OTHER	0.029993	0.970007	
A0A380PLB8	SP(Sec/SPI)	0.649713	0.350287	CS pos: 24-25. VMA-SY. Pr: 0.6048
A0A380PLE0	SP(Sec/SPI)	0.984986	0.015014	CS pos: 22-23. GYA-AS. Pr: 0.8155
A0A380PLE2	SP(Sec/SPI)	0.915408	0.084592	CS pos: 23-24. AWS-QS. Pr: 0.4880
A0A380PLE5	OTHER	0.052827	0.947173	
A0A380PLG8	OTHER	0.001004	0.998996	
A0A380PLI9	OTHER	0.000715	0.999285	
A0A380PLM9	OTHER	0.155881	0.844119	
A0A380PLN7	SP(Sec/SPI)	0.529218	0.470782	CS pos: 24-25. VFG-NM. Pr: 0.4562
A0A380PLQ5	OTHER	0.487139	0.512861	
A0A380PLR6	OTHER	0.009779	0.990221	
A0A380PLR9	OTHER	0.001032	0.998968	
A0A380PLS8	SP(Sec/SPI)	0.999181	0.000819	CS pos: 22-23. AQA-EE. Pr: 0.8784
A0A380PLW1	OTHER	0.001709	0.998291	
A0A380PLX8	OTHER	0.000696	0.999304	
A0A380PLY9	OTHER	0.017138	0.982862	
A0A380PLZ0	OTHER	0.001451	0.998549	
A0A380PLZ9	OTHER	0.013695	0.986305	
A0A380PM26	OTHER	0.005239	0.994761	
A0A380PM40	OTHER	0.032838	0.967162	
A0A380PM99	OTHER	0.001121	0.998879	
A0A380PMB5	OTHER	0.001198	0.998802	
A0A380PMH2	OTHER	0.001527	0.998473	
A0A380PMS6	OTHER	0.024859	0.975141	
A0A380PMT5	OTHER	0.026320	0.973680	
A0A380PMU4	SP(Sec/SPI)	0.751908	0.248092	CS pos: 32-33. AMA-GP. Pr: 0.6415
A0A380PMV7	OTHER	0.001231	0.998769	
A0A380PMX1	OTHER	0.000805	0.999195	
A0A380PMX9	SP(Sec/SPI)	0.999438	0.000562	CS pos: 21-22. VWA-KN. Pr: 0.9854
A0A380PMZ4	OTHER	0.000725	0.999275	
A0A380PN62	SP(Sec/SPI)	0.935108	0.064892	CS pos: 23-24. ATA-AT. Pr: 0.4486
A0A380PN84	OTHER	0.034776	0.965224	
A0A380PNR6	OTHER	0.000764	0.999236	
A0A380PNT3	OTHER	0.000761	0.999239	
A0A380PP00	OTHER	0.000634	0.999366	
A0A380SAF0	OTHER	0.000468	0.999532	
A0A380SAJ6	OTHER	0.002082	0.997918	
A0A380SAK4	OTHER	0.005716	0.994284	
A0A380SAM5	SP(Sec/SPI)	0.524745	0.475255	CS pos: 21-22. LLS-VE. Pr: 0.1912
A0A380SAQ1	OTHER	0.000584	0.999416	
A0A380SAT9	OTHER	0.046982	0.953018	
A0A380SAX7	OTHER	0.001897	0.998103	
A0A380SAY2	SP(Sec/SPI)	0.988065	0.011935	CS pos: 21-22. LQS-MN. Pr: 0.3396
A0A380SAZ7	SP(Sec/SPI)	0.963771	0.036229	CS pos: 18-19. TGC-AN. Pr: 0.4409
A0A380SB05	OTHER	0.002713	0.997287	
A0A380SB10	OTHER	0.000393	0.999607	
A0A380SB16	OTHER	0.000526	0.999474	
A0A380SB51	OTHER	0.069237	0.930763	
A0A380SBE4	OTHER	0.184553	0.815447	
A0A380SBL9	OTHER	0.010408	0.989592	
A0A380SBN8	OTHER	0.007744	0.992256	
A0A380SBQ0	OTHER	0.003066	0.996934	
A0A380SBU5	OTHER	0.003691	0.996309	
A0A380SC06	OTHER	0.016366	0.983634	
A0A380SC50	SP(Sec/SPI)	0.941428	0.058572	CS pos: 29-30. SVA-LT. Pr: 0.5121
A0A380SCC3	OTHER	0.000984	0.999016	
A0A380SCD2	OTHER	0.003350	0.996650	
A0A380SCE2	OTHER	0.000673	0.999327	
A0A380SCM2	OTHER	0.000539	0.999461	
A0A380SCN7	OTHER	0.003003	0.996997	
A0A380SCS3	OTHER	0.000952	0.999048	
A0A380SDB2	OTHER	0.001962	0.998038	
A0A384K8I6	OTHER	0.000243	0.999757	
A0A384K8M2	OTHER	0.000496	0.999504	
A0A384K8P1	OTHER	0.001463	0.998537	
A0A384K9L2	OTHER	0.001236	0.998764	
A0A384KAI7	OTHER	0.009175	0.990825	
A0A384KAW1	OTHER	0.004169	0.995831	
A0A384KBA6	SP(Sec/SPI)	0.672255	0.327745	CS pos: 29-30. CVT-IP. Pr: 0.2095
A0A384KBB9	SP(Sec/SPI)	0.894538	0.105462	CS pos: 18-19. AHA-TY. Pr: 0.8817
A0A384KBM0	OTHER	0.001223	0.998777	
A0A384KC98	OTHER	0.000896	0.999104	
A0A384KCM9	OTHER	0.001634	0.998366	
A0A384KED7	OTHER	0.000803	0.999197	
A0A384KET5	OTHER	0.002066	0.997934	
A0A384KFH0	OTHER	0.199970	0.800030	
A0A384KG13	SP(Sec/SPI)	0.762774	0.237226	CS pos: 16-17. ASA-VS. Pr: 0.4197
A0A384KHP8	OTHER	0.431287	0.568713	
A0A384KIK3	OTHER	0.001666	0.998334	
A0A384KIQ6	OTHER	0.010446	0.989554	
A0A384KJ27	OTHER	0.007972	0.992028	
A0A384KK35	OTHER	0.393485	0.606515	
A0A384KKB0	OTHER	0.007188	0.992812	
A0A384KKD7	OTHER	0.001977	0.998023	
A0A384KKG6	OTHER	0.019215	0.980785	
A0A384KKI0	OTHER	0.001516	0.998484	
A0A384KKV2	OTHER	0.000496	0.999504	
A0A384KL23	OTHER	0.077768	0.922232	
A0A384KL32	OTHER	0.001359	0.998641	
A0A384KLL1	OTHER	0.001216	0.998784	
A0A384KLZ8	OTHER	0.001367	0.998633	
A0A384KME3	OTHER	0.002264	0.997736	
A0A384KN03	OTHER	0.043840	0.956160	
A0A384KN97	OTHER	0.001259	0.998741	
A0A384KPP3	OTHER	0.001771	0.998229	
A0A384KPP7	OTHER	0.001017	0.998983	
A0A384KQ99	OTHER	0.000445	0.999555	
A0A384KQL2	OTHER	0.002174	0.997826	
A0A384KQM8	SP(Sec/SPI)	0.852414	0.147586	CS pos: 21-22. VRL-EV. Pr: 0.2141
A0A384KRX1	OTHER	0.001202	0.998798	
A0A384KT29	OTHER	0.000680	0.999320	
A0A384KTB0	OTHER	0.019553	0.980447	
A0A384KUQ2	OTHER	0.001855	0.998145	
A0A384KUY2	OTHER	0.008731	0.991269	
A0A384KV49	OTHER	0.006879	0.993121	
A0A384KWA0	OTHER	0.022951	0.977049	
A0A384KWF3	OTHER	0.001368	0.998632	
A0A384KWN9	OTHER	0.001300	0.998700	
A0A384KXN4	OTHER	0.002455	0.997545	
A0A384KXR9	OTHER	0.004312	0.995688	
A0A384KXS5	OTHER	0.378385	0.621615	
A0A384KYT6	OTHER	0.005936	0.994064	
A0A384KYX4	SP(Sec/SPI)	0.957601	0.042399	CS pos: 27-28. VSG-NM. Pr: 0.6271
A0A384KZ09	OTHER	0.025899	0.974101	
A0A384KZL2	OTHER	0.000792	0.999208	
A0A384L0D4	OTHER	0.106348	0.893652	
A0A384L0E8	OTHER	0.000499	0.999501	
A0A384L0H3	OTHER	0.040317	0.959683	
A0A384L0Z4	OTHER	0.012564	0.987436	
A0A384L4J5	OTHER	0.006199	0.993801	
A0A384L4R6	OTHER	0.207996	0.792004	
A0A384L505	OTHER	0.447733	0.552267	
A0A384L576	OTHER	0.002983	0.997017	
A0A384L5E0	OTHER	0.059697	0.940303	
A0A384L5J1	OTHER	0.001236	0.998764	
A0A384L5M0	OTHER	0.001897	0.998103	
A0A384L6J7	OTHER	0.003471	0.996529	
A0A384L6Q9	OTHER	0.000848	0.999152	
A0A384L7P8	OTHER	0.003422	0.996578	
A0A384L7W5	OTHER	0.004080	0.995920	
A0A384L8K9	OTHER	0.020926	0.979074	
A0A384L8Q2	OTHER	0.001081	0.998919	
A0A384L8U7	OTHER	0.001528	0.998472	
A0A384L8Y1	OTHER	0.013428	0.986572	
A0A384L9T2	OTHER	0.003438	0.996562	
A0A384LAB7	OTHER	0.009542	0.990458	
A0A384LBP6	OTHER	0.001150	0.998850	
A0A384LC74	OTHER	0.135363	0.864637	
A0A384LCW5	SP(Sec/SPI)	0.687731	0.312269	CS pos: 25-26. VLA-TE. Pr: 0.6115
A0A384LDQ7	OTHER	0.001827	0.998173	
A0A384LGF8	OTHER	0.001333	0.998667	
A0A384LIW0	OTHER	0.055684	0.944316	
A0A384LJN9	OTHER	0.010952	0.989048	
A0A384LJS6	SP(Sec/SPI)	0.863757	0.136243	CS pos: 18-19. GYG-VL. Pr: 0.5786
A0A384LK00	OTHER	0.001530	0.998470	
A0A384LL11	SP(Sec/SPI)	0.756164	0.243836	CS pos: 18-19. NIA-EF. Pr: 0.3318
A0A384LM17	OTHER	0.001231	0.998769	
A0A384LN93	OTHER	0.002683	0.997317	
A0A384LNN5	OTHER	0.319433	0.680567	
A0A384LQ45	OTHER	0.013923	0.986077	
A0A384LQF9	OTHER	0.000874	0.999126	
A0A3G5LAJ5	OTHER	0.153610	0.846390	
A0A3G5LAS3	OTHER	0.000809	0.999191	
A0A3G5LB76	OTHER	0.000795	0.999205	
A0A3G5LBG9	OTHER	0.000714	0.999286	
A0A3G5LBJ2	OTHER	0.347855	0.652145	
A0A3G5LBL2	OTHER	0.001661	0.998339	
A0A3G5LDU0	OTHER	0.045349	0.954651	
A0A3G5LJH8	OTHER	0.004907	0.995093	
A0A3G5LJJ8	OTHER	0.001120	0.998880	
A0A3G5LJP4	OTHER	0.000721	0.999279	
A0A3N4AVZ9	OTHER	0.000510	0.999490	
A0A3N4AW62	OTHER	0.000984	0.999016	
A0A3N4AW86	OTHER	0.003038	0.996962	
A0A3N4AXL8	OTHER	0.000338	0.999662	
A0A3N4AXS2	OTHER	0.000587	0.999413	
A0A3N4AXZ3	OTHER	0.001641	0.998359	
A0A3N4AYI6	OTHER	0.000772	0.999228	
A0A3N4AYJ3	SP(Sec/SPI)	0.891204	0.108796	CS pos: 30-31. AYA-DD. Pr: 0.7373
A0A3N4AYN0	OTHER	0.000707	0.999293	
A0A3N4AYQ1	OTHER	0.002486	0.997514	
A0A3N4AZ94	OTHER	0.000758	0.999242	
A0A3N4AZF4	OTHER	0.000999	0.999001	
A0A3N4AZL0	OTHER	0.338367	0.661633	
A0A3N4AZW4	OTHER	0.009323	0.990677	
A0A3N4AZX4	OTHER	0.000556	0.999444	
A0A3N4B037	OTHER	0.000480	0.999520	
A0A3N4B050	OTHER	0.003472	0.996528	
A0A3N4B073	SP(Sec/SPI)	0.885394	0.114606	CS pos: 28-29. AQA-QI. Pr: 0.7462
A0A3N4B0D5	SP(Sec/SPI)	0.999098	0.000902	CS pos: 20-21. AFA-LD. Pr: 0.8816
A0A3N4B0M2	OTHER	0.000787	0.999213	
A0A3N4B0P4	OTHER	0.117598	0.882402	
A0A3N4B0U5	OTHER	0.001297	0.998703	
A0A3N4B171	OTHER	0.315333	0.684667	
A0A3N4B1E2	OTHER	0.004034	0.995966	
A0A3N4B1K0	OTHER	0.000417	0.999583	
A0A3N4B1K8	OTHER	0.000982	0.999018	
A0A3N4B1S3	OTHER	0.001348	0.998652	
A0A3N4B1U9	OTHER	0.008567	0.991433	
A0A3N4B1Y7	SP(Sec/SPI)	0.997508	0.002492	CS pos: 22-23. AEA-NV. Pr: 0.9473
A0A3N4B213	OTHER	0.350979	0.649021	
A0A3N4B228	OTHER	0.002045	0.997955	
A0A3N4B294	OTHER	0.001914	0.998086	
A0A3N4B2A9	OTHER	0.002609	0.997391	
A0A3N4B2D7	OTHER	0.002860	0.997140	
A0A3N4B2H5	OTHER	0.002780	0.997220	
A0A3N4B2M2	OTHER	0.000668	0.999332	
A0A3N4B2M5	OTHER	0.058844	0.941156	
A0A3N4B2P2	OTHER	0.000857	0.999143	
A0A3N4B2P9	OTHER	0.001038	0.998962	
A0A3N4B2Y4	OTHER	0.000364	0.999636	
A0A3N4B301	OTHER	0.000523	0.999477	
A0A3N4B323	OTHER	0.003574	0.996426	
A0A3N4B367	SP(Sec/SPI)	0.925394	0.074606	CS pos: 17-18. SVA-YL. Pr: 0.6027
A0A3N4B378	OTHER	0.000846	0.999154	
A0A3N4B3B1	OTHER	0.000854	0.999146	
A0A3N4B3H4	OTHER	0.005719	0.994281	
A0A3N4B3L9	OTHER	0.012433	0.987567	
A0A3N4B3Q2	OTHER	0.001606	0.998394	
A0A3N4B408	OTHER	0.021175	0.978825	
A0A3N4B409	OTHER	0.000470	0.999530	
A0A3N4B416	OTHER	0.012814	0.987186	
A0A3N4B418	OTHER	0.000556	0.999444	
A0A3N4B432	OTHER	0.006077	0.993923	
A0A3N4B439	OTHER	0.000468	0.999532	
A0A3N4B448	OTHER	0.001196	0.998804	
A0A3N4B4F2	OTHER	0.001202	0.998798	
A0A3N4B4H4	OTHER	0.146921	0.853079	
A0A3N4B4K7	OTHER	0.001472	0.998528	
A0A3N4B4L2	OTHER	0.010658	0.989342	
A0A3N4B4L4	SP(Sec/SPI)	0.998429	0.001571	CS pos: 21-22. ASA-HE. Pr: 0.6463
A0A3N4B4P3	OTHER	0.002690	0.997310	
A0A3N4B4S2	OTHER	0.001130	0.998870	
A0A3N4B4X0	OTHER	0.027261	0.972739	
A0A3N4B4X1	OTHER	0.006058	0.993942	
A0A3N4B515	OTHER	0.002046	0.997954	
A0A3N4B564	OTHER	0.003361	0.996639	
A0A3N4B589	OTHER	0.001131	0.998869	
A0A3N4B5A5	OTHER	0.002840	0.997160	
A0A3N4B5M9	SP(Sec/SPI)	0.685999	0.314001	CS pos: 20-21. CVS-KN. Pr: 0.2641
A0A3N4B5N3	SP(Sec/SPI)	0.996316	0.003684	CS pos: 23-24. VLA-KN. Pr: 0.9748
A0A3N4B5R0	SP(Sec/SPI)	0.996257	0.003743	CS pos: 22-23. ANA-AE. Pr: 0.9186
A0A3N4B5V4	OTHER	0.001506	0.998494	
A0A3N4B5W9	OTHER	0.002799	0.997201	
A0A3N4B610	OTHER	0.000971	0.999029	
A0A3N4B617	SP(Sec/SPI)	0.524342	0.475658	CS pos: 30-31. ILG-GS. Pr: 0.2550
A0A3N4B631	OTHER	0.047475	0.952525	
A0A3N4B6I9	OTHER	0.000930	0.999070	
A0A3N4B6L0	OTHER	0.006077	0.993923	
A0A3N4B6N3	OTHER	0.000658	0.999342	
A0A3N4B6N8	OTHER	0.022703	0.977297	
A0A3N4B6Y2	OTHER	0.118230	0.881770	
A0A3N4B705	OTHER	0.003637	0.996363	
A0A3N4B749	OTHER	0.000560	0.999440	
A0A3N4B772	OTHER	0.002101	0.997899	
A0A3N4B7D2	SP(Sec/SPI)	0.992082	0.007918	CS pos: 27-28. TLA-VV. Pr: 0.9105
A0A3N4B7H8	OTHER	0.002059	0.997941	
A0A3N4B7R4	OTHER	0.001237	0.998763	
A0A3N4B7U6	OTHER	0.006551	0.993449	
A0A3N4B853	OTHER	0.001281	0.998719	
A0A3N4B8A2	OTHER	0.001995	0.998005	
A0A3N4B8G2	OTHER	0.000844	0.999156	
A0A3N4B8G9	OTHER	0.000730	0.999270	
A0A3N4B8S9	OTHER	0.002438	0.997562	
A0A3N4B919	OTHER	0.002447	0.997553	
A0A3N4B9A3	OTHER	0.001875	0.998125	
A0A3N4B9D7	OTHER	0.101271	0.898729	
A0A3N4B9L8	OTHER	0.000979	0.999021	
A0A3N4B9S8	OTHER	0.296462	0.703538	
A0A3N4B9W1	SP(Sec/SPI)	0.806366	0.193634	CS pos: 27-28. TRP-VE. Pr: 0.2479
A0A3N4B9Z5	OTHER	0.001553	0.998447	
A0A3N4BA48	OTHER	0.003781	0.996219	
A0A3N4BA62	OTHER	0.002024	0.997976	
A0A3N4BA87	OTHER	0.000646	0.999354	
A0A3N4BAA1	OTHER	0.001726	0.998274	
A0A3N4BAE1	OTHER	0.004283	0.995717	
A0A3N4BAF6	OTHER	0.012297	0.987703	
A0A3N4BB07	OTHER	0.168569	0.831431	
A0A3N4BCC0	OTHER	0.000468	0.999532	
A0A3N4BDK8	OTHER	0.007506	0.992494	
A0A3N4BGA7	OTHER	0.002804	0.997196	
A0A3N4BGR8	OTHER	0.002542	0.997458	
A0A3N4BH15	OTHER	0.000817	0.999183	
A0A3N4BHQ2	OTHER	0.000589	0.999411	
A0A3N4BIW9	OTHER	0.001198	0.998802	
A0A3N4BIX1	SP(Sec/SPI)	0.886074	0.113926	CS pos: 28-29. TLA-AP. Pr: 0.7480
A0A3N4BJF6	OTHER	0.028723	0.971277	
A0A3N4BJU1	OTHER	0.002862	0.997138	
A0A3N4BKH9	OTHER	0.003478	0.996522	
A0A3N4BNK4	SP(Sec/SPI)	0.766435	0.233565	CS pos: 38-39. ARA-DG. Pr: 0.3839
A0A3N4BNT4	OTHER	0.003205	0.996795	
A0A3N4BP05	SP(Sec/SPI)	0.998325	0.001675	CS pos: 21-22. AQA-DN. Pr: 0.9404
A0A3N4BPF1	OTHER	0.000407	0.999593	
A0A3N4BPL8	OTHER	0.091969	0.908031	
A0A3N4BQC6	SP(Sec/SPI)	0.885072	0.114928	CS pos: 30-31. SYS-AE. Pr: 0.3979
A0A3N4BRQ6	OTHER	0.006267	0.993733	
A0A3N4BS13	OTHER	0.001062	0.998938	
A0A3N4BSA8	OTHER	0.000613	0.999387	
A0A3N4BUM6	OTHER	0.001188	0.998812	
A0A3N4BW48	OTHER	0.002577	0.997423	
A0A3N4BY44	OTHER	0.000902	0.999098	
A0A3N4BY52	OTHER	0.000887	0.999113	
A0A454XSD7	OTHER	0.001524	0.998476	
A0A454XVQ9	OTHER	0.011752	0.988248	
A0A454XXH7	OTHER	0.001040	0.998960	
A0A454Y5W9	OTHER	0.000575	0.999425	
A0A5P8YAE9	OTHER	0.000751	0.999249	
A0A5P8YAF8	OTHER	0.002657	0.997343	
A0A5P8YAJ0	OTHER	0.001186	0.998814	
A0A5P8YAK3	OTHER	0.001325	0.998675	
A0A5P8YAL1	OTHER	0.001066	0.998934	
A0A5P8YAM0	OTHER	0.009352	0.990648	
A0A5P8YAN6	SP(Sec/SPI)	0.608097	0.391903	CS pos: 27-28. ARP-VE. Pr: 0.3432
A0A5P8YAR8	OTHER	0.025091	0.974909	
A0A5P8YAS4	SP(Sec/SPI)	0.838346	0.161654	CS pos: 36-37. SHA-AE. Pr: 0.7909
A0A5P8YAS5	OTHER	0.000946	0.999054	
A0A5P8YAS6	OTHER	0.043163	0.956837	
A0A5P8YAT7	OTHER	0.002158	0.997842	
A0A5P8YAV7	SP(Sec/SPI)	0.997105	0.002895	CS pos: 23-24. GQA-AE. Pr: 0.9350
A0A5P8YAW4	OTHER	0.000296	0.999704	
A0A5P8YAX4	SP(Sec/SPI)	0.940608	0.059392	CS pos: 28-29. VQA-KT. Pr: 0.8806
A0A5P8YB22	OTHER	0.005948	0.994052	
A0A5P8YB39	OTHER	0.001166	0.998834	
A0A5P8YB40	OTHER	0.000776	0.999224	
A0A5P8YB41	OTHER	0.076053	0.923947	
A0A5P8YB42	OTHER	0.004763	0.995237	
A0A5P8YB58	SP(Sec/SPI)	0.950552	0.049448	CS pos: 27-28. SFA-DS. Pr: 0.7777
A0A5P8YB62	SP(Sec/SPI)	0.653533	0.346467	CS pos: 34-35. AFG-QE. Pr: 0.6286
A0A5P8YB90	SP(Sec/SPI)	0.910229	0.089771	CS pos: 23-24. GLK-GP. Pr: 0.1877
A0A5P8YBA2	OTHER	0.000832	0.999168	
A0A5P8YBC5	SP(Sec/SPI)	0.978763	0.021237	CS pos: 25-26. AHA-EA. Pr: 0.7452
A0A5P8YBD7	OTHER	0.013587	0.986413	
A0A5P8YBD8	OTHER	0.000610	0.999390	
A0A5P8YBD9	OTHER	0.000675	0.999325	
A0A5P8YBE0	OTHER	0.001468	0.998532	
A0A5P8YBE6	SP(Sec/SPI)	0.644876	0.355124	CS pos: 23-24. GSG-AI. Pr: 0.3358
A0A5P8YBF8	OTHER	0.006566	0.993434	
A0A5P8YBF9	OTHER	0.007459	0.992541	
A0A5P8YBG4	SP(Sec/SPI)	0.975292	0.024708	CS pos: 22-23. TLA-FP. Pr: 0.9022
A0A5P8YBH0	OTHER	0.000805	0.999195	
A0A5P8YBI5	OTHER	0.002467	0.997533	
A0A5P8YBJ8	OTHER	0.000636	0.999364	
A0A5P8YBK0	OTHER	0.001389	0.998611	
A0A5P8YBK8	OTHER	0.001221	0.998779	
A0A5P8YBL1	OTHER	0.003498	0.996502	
A0A5P8YBL4	OTHER	0.007434	0.992566	
A0A5P8YBL9	OTHER	0.006943	0.993057	
A0A5P8YBM6	OTHER	0.000268	0.999732	
A0A5P8YBM8	SP(Sec/SPI)	0.991272	0.008728	CS pos: 21-22. TGC-DQ. Pr: 0.4889
A0A5P8YBN8	OTHER	0.001923	0.998077	
A0A5P8YBP3	SP(Sec/SPI)	0.983948	0.016052	CS pos: 23-24. ASA-AV. Pr: 0.5542
A0A5P8YBP7	SP(Sec/SPI)	0.994725	0.005275	CS pos: 22-23. THG-QL. Pr: 0.5772
A0A5P8YBQ9	SP(Sec/SPI)	0.765303	0.234697	CS pos: 26-27. SLA-AS. Pr: 0.3678
A0A5P8YBR1	SP(Sec/SPI)	0.994266	0.005734	CS pos: 20-21. VSA-HN. Pr: 0.9344
A0A5P8YBR8	OTHER	0.001393	0.998607	
A0A5P8YBR9	OTHER	0.002527	0.997473	
A0A5P8YBS2	OTHER	0.000940	0.999060	
A0A5P8YBS6	SP(Sec/SPI)	0.999640	0.000360	CS pos: 20-21. AFA-EW. Pr: 0.9894
A0A5P8YBT7	SP(Sec/SPI)	0.970409	0.029591	CS pos: 31-32. AYA-LD. Pr: 0.9087
A0A5P8YBU1	OTHER	0.001117	0.998883	
A0A5P8YBW4	SP(Sec/SPI)	0.998039	0.001961	CS pos: 22-23. CNA-FN. Pr: 0.9812
A0A5P8YBX0	SP(Sec/SPI)	0.978155	0.021845	CS pos: 31-32. AYA-DN. Pr: 0.8741
A0A5P8YBX3	OTHER	0.062039	0.937961	
A0A5P8YBY2	OTHER	0.328542	0.671458	
A0A5P8YBY6	OTHER	0.001038	0.998962	
A0A5P8YC15	OTHER	0.000660	0.999340	
A0A5P8YC43	OTHER	0.003213	0.996787	
A0A5P8YC56	OTHER	0.001463	0.998537	
A0A5P8YC60	OTHER	0.010888	0.989112	
A0A5P8YC71	SP(Sec/SPI)	0.993462	0.006538	CS pos: 17-18. SAA-GV. Pr: 0.5559
A0A5P8YC81	OTHER	0.024260	0.975740	
A0A5P8YC84	OTHER	0.033225	0.966775	
A0A5P8YCA0	SP(Sec/SPI)	0.559704	0.440296	CS pos: 17-18. LEG-LG. Pr: 0.2409
A0A5P8YCB6	OTHER	0.003704	0.996296	
A0A5P8YCC7	OTHER	0.001851	0.998149	
A0A5P8YCF0	OTHER	0.000432	0.999568	
A0A5P8YCF9	OTHER	0.005810	0.994190	
A0A5P8YCH2	SP(Sec/SPI)	0.997425	0.002575	CS pos: 22-23. SFA-LS. Pr: 0.3899
A0A5P8YCH4	OTHER	0.004591	0.995409	
A0A5P8YCH7	OTHER	0.064372	0.935628	
A0A5P8YCH8	OTHER	0.000655	0.999345	
A0A5P8YCH9	OTHER	0.001155	0.998845	
A0A5P8YCI0	OTHER	0.009843	0.990157	
A0A5P8YCJ4	OTHER	0.001838	0.998162	
A0A5P8YCK3	OTHER	0.000600	0.999400	
A0A5P8YCL8	OTHER	0.000457	0.999543	
A0A5P8YCM0	OTHER	0.013279	0.986721	
A0A5P8YCN1	OTHER	0.005579	0.994421	
A0A5P8YCP6	OTHER	0.001654	0.998346	
A0A5P8YCQ2	OTHER	0.002365	0.997635	
A0A5P8YCQ4	OTHER	0.001005	0.998995	
A0A5P8YCR7	OTHER	0.058933	0.941067	
A0A5P8YCR8	OTHER	0.089484	0.910516	
